date,tmax,tmin,tmed,year,precip,month
1973-02-01,13.0,5.1,9.05,1973,23.1,2
1973-03-01,15.4,6.8,11.1,1973,23.4,3
1973-04-01,19.8,9.2,14.5,1973,13.2,4
1973-05-01,21.6,11.3,16.45,1973,63.9,5
1973-06-01,27.0,14.6,20.8,1973,16.4,6
1973-07-01,28.3,14.9,21.6,1973,6.6,7
1973-08-01,32.2,16.7,24.45,1973,0.0,8
1973-09-01,25.9,15.0,20.45,1973,9.4,9
1973-10-01,21.3,12.6,16.95,1973,35.1,10
1973-11-01,17.9,9.7,13.8,1973,41.4,11
1973-12-01,12.6,4.8,8.7,1973,85.5,12
1974-01-01,13.7,7.5,10.6,1974,66.3,1
1974-02-01,13.1,5.8,9.45,1974,94.0,2
1974-03-01,14.4,6.6,10.5,1974,51.6,3
1974-04-01,15.6,7.8,11.7,1974,53.8,4
1974-05-01,22.4,11.3,16.85,1974,28.4,5
1974-06-01,25.4,13.9,19.65,1974,37.5,6
1974-07-01,32.8,17.6,25.2,1974,0.0,7
1974-08-01,30.6,15.8,23.2,1974,0.0,8
1974-09-01,25.7,13.1,19.4,1974,2.0,9
1974-10-01,19.8,9.4,14.6,1974,12.4,10
1974-11-01,17.2,9.0,13.1,1974,57.9,11
1974-12-01,15.8,6.9,11.35,1974,16.5,12
1975-01-01,14.1,6.8,10.45,1975,59.6,1
1975-02-01,14.3,7.8,11.05,1975,81.1,2
1975-03-01,13.7,6.1,9.9,1975,138.7,3
1975-04-01,18.3,8.2,13.25,1975,30.2,4
1975-05-01,19.6,10.3,14.95,1975,67.2,5
1975-06-01,25.3,13.2,19.25,1975,4.7,6
1975-07-01,30.3,14.8,22.55,1975,0.0,7
1975-08-01,31.1,16.8,23.95,1975,0.0,8
1975-09-01,24.8,13.8,19.3,1975,30.4,9
1975-10-01,22.5,12.7,17.6,1975,18.5,10
1975-11-01,17.4,9.1,13.25,1975,15.9,11
1975-12-01,11.7,4.7,8.2,1975,77.7,12
1976-01-01,14.8,5.3,10.05,1976,35.2,1
1976-02-01,14.3,7.1,10.7,1976,64.1,2
1976-03-01,16.8,7.7,12.25,1976,39.0,3
1976-04-01,15.6,7.7,11.65,1976,86.0,4
1976-05-01,22.4,10.8,16.6,1976,8.4,5
1976-06-01,30.9,15.6,23.25,1976,15.6,6
1976-07-01,30.7,15.7,23.2,1976,1.0,7
1976-08-01,29.7,16.9,23.3,1976,19.2,8
1976-09-01,24.7,13.8,19.25,1976,49.7,9
1976-10-01,18.4,10.9,14.65,1976,87.7,10
1976-11-01,14.7,6.6,10.65,1976,84.0,11
1976-12-01,13.0,7.9,10.45,1976,144.2,12
1977-01-01,11.8,6.4,9.1,1977,142.9,1
1977-02-01,13.3,7.7,10.5,1977,167.9,2
1977-03-01,16.8,8.3,12.55,1977,18.1,3
1977-04-01,19.6,9.2,14.4,1977,14.5,4
1977-05-01,20.6,9.6,15.1,1977,7.9,5
1977-06-01,23.7,11.5,17.6,1977,50.7,6
1977-07-01,26.9,14.0,20.45,1977,72.9,7
1977-08-01,27.2,14.3,20.75,1977,1.3,8
1977-09-01,30.0,16.5,23.25,1977,25.5,9
1977-10-01,21.4,12.6,17.0,1977,105.8,10
1977-11-01,15.7,8.6,12.15,1977,57.6,11
1977-12-01,14.7,9.1,11.9,1977,213.9,12
1978-01-01,11.8,6.1,8.95,1978,36.7,1
1978-02-01,13.7,7.3,10.5,1978,182.9,2
1978-03-01,16.3,7.3,11.8,1978,58.1,3
1978-04-01,15.8,7.9,11.85,1978,97.5,4
1978-05-01,19.3,10.1,14.7,1978,41.9,5
1978-06-01,22.1,12.3,17.2,1978,20.6,6
1978-07-01,30.7,15.6,23.15,1978,0.0,7
1978-08-01,31.0,15.7,23.35,1978,0.0,8
1978-09-01,31.4,18.7,25.05,1978,61.3,9
1978-10-01,23.0,12.9,17.95,1978,40.2,10
1978-11-01,17.2,9.6,13.4,1978,51.7,11
1978-12-01,14.0,8.9,11.45,1978,238.6,12
1979-01-01,12.8,7.2,10.0,1979,130.3,1
1979-02-01,13.2,7.7,10.45,1979,145.6,2
1979-03-01,13.6,6.2,9.9,1979,84.0,3
1979-04-01,17.3,8.1,12.7,1979,62.4,4
1979-05-01,21.8,10.8,16.3,1979,4.8,5
1979-06-01,27.9,14.2,21.05,1979,42.2,6
1979-07-01,29.9,16.8,23.35,1979,42.1,7
1979-08-01,30.4,16.0,23.2,1979,0.0,8
1979-09-01,27.3,14.8,21.05,1979,10.0,9
1979-10-01,18.6,11.9,15.25,1979,216.6,10
1979-11-01,17.4,8.6,13.0,1979,16.3,11
1979-12-01,14.1,7.6,10.85,1979,13.1,12
1980-01-01,13.0,6.2,9.6,1980,33.3,1
1980-02-01,14.1,7.0,10.55,1980,50.8,2
1980-03-01,14.7,7.7,11.2,1980,71.4,3
1980-04-01,19.7,10.2,14.95,1980,21.8,4
1980-05-01,20.0,11.1,15.55,1980,39.7,5
1980-06-01,26.0,13.3,19.65,1980,3.0,6
1980-07-01,29.7,15.4,22.55,1980,0.2,7
1980-08-01,30.8,16.7,23.75,1980,10.5,8
1980-09-01,29.7,16.4,23.05,1980,49.5,9
1980-10-01,21.8,12.9,17.35,1980,51.0,10
1980-11-01,16.0,8.1,12.05,1980,51.1,11
1980-12-01,12.9,4.9,8.9,1980,4.1,12
1981-01-01,14.8,5.0,9.9,1981,3.2,1
1981-02-01,14.6,5.5,10.05,1981,27.7,2
1981-03-01,17.3,9.2,13.25,1981,76.6,3
1981-04-01,16.1,8.4,12.25,1981,75.3,4
1981-05-01,20.1,9.9,15.0,1981,29.2,5
1981-06-01,29.5,16.1,22.8,1981,3.7,6
1981-07-01,31.2,17.2,24.2,1981,0.3,7
1981-08-01,31.4,16.4,23.9,1981,0.1,8
1981-09-01,27.0,16.4,21.7,1981,39.7,9
1981-10-01,22.7,13.1,17.9,1981,26.7,10
1981-11-01,22.2,12.4,17.3,1981,3.6,11
1981-12-01,14.6,8.7,11.65,1981,185.0,12
1982-01-01,13.5,6.9,10.2,1982,72.6,1
1982-02-01,14.0,7.2,10.6,1982,53.8,2
1982-03-01,17.7,7.9,12.8,1982,29.3,3
1982-04-01,19.6,10.2,14.9,1982,57.3,4
1982-05-01,23.2,11.0,17.1,1982,6.8,5
1982-06-01,26.7,13.8,20.25,1982,8.9,6
1982-07-01,27.0,14.8,20.9,1982,4.8,7
1982-08-01,30.7,16.6,23.65,1982,25.2,8
1982-09-01,26.5,16.4,21.45,1982,52.4,9
1982-10-01,20.2,11.4,15.8,1982,17.8,10
1982-11-01,15.6,9.1,12.35,1982,90.4,11
1982-12-01,12.4,6.3,9.35,1982,45.9,12
1983-01-01,14.3,5.5,9.9,1983,0.6,1
1983-02-01,12.1,5.0,8.55,1983,36.6,2
1983-03-01,18.7,9.1,13.9,1983,9.2,3
1983-04-01,16.5,8.2,12.35,1983,77.6,4
1983-05-01,18.6,9.6,14.1,1983,41.8,5
1983-06-01,27.9,15.4,21.65,1983,10.6,6
1983-07-01,26.5,15.1,20.8,1983,0.7,7
1983-08-01,28.1,16.3,22.2,1983,0.3,8
1983-09-01,30.1,17.6,23.85,1983,39.2,9
1983-10-01,23.8,13.9,18.85,1983,26.8,10
1983-11-01,17.5,12.0,14.75,1983,226.5,11
1983-12-01,14.1,6.8,10.45,1983,99.1,12
1984-01-01,12.2,6.1,9.15,1984,31.8,1
1984-02-01,13.2,5.3,9.25,1984,10.9,2
1984-03-01,13.8,6.0,9.9,1984,92.2,3
1984-04-01,20.0,11.6,15.8,1984,70.8,4
1984-05-01,16.6,8.9,12.75,1984,55.1,5
1984-06-01,24.9,13.8,19.35,1984,63.6,6
1984-07-01,30.3,15.2,22.75,1984,1.2,7
1984-08-01,30.3,16.4,23.35,1984,0.7,8
1984-09-01,27.7,15.0,21.35,1984,4.0,9
1984-10-01,22.3,12.1,17.2,1984,80.3,10
1984-11-01,15.5,9.6,12.55,1984,121.6,11
1984-12-01,13.8,7.6,10.7,1984,100.1,12
1985-01-01,11.5,4.1,7.8,1985,215.9,1
1985-02-01,14.8,8.5,11.65,1985,142.5,2
1985-03-01,15.1,6.8,10.95,1985,13.6,3
1985-04-01,18.6,9.9,14.25,1985,88.4,4
1985-05-01,19.0,10.1,14.55,1985,48.4,5
1985-06-01,26.3,14.6,20.45,1985,15.0,6
1985-07-01,30.3,16.2,23.25,1985,2.3,7
1985-08-01,30.6,15.4,23.0,1985,0.0,8
1985-09-01,31.0,17.6,24.3,1985,2.7,9
1985-10-01,25.5,14.2,19.85,1985,2.0,10
1985-11-01,16.3,8.7,12.5,1985,114.4,11
1985-12-01,13.8,7.2,10.5,1985,83.4,12
1986-01-01,12.4,5.5,8.95,1986,48.4,1
1986-02-01,12.5,6.6,9.55,1986,173.2,2
1986-03-01,15.4,7.2,11.3,1986,18.5,3
1986-04-01,14.2,6.2,10.2,1986,73.7,4
1986-05-01,24.0,11.6,17.8,1986,24.3,5
1986-06-01,27.3,13.6,20.45,1986,2.5,6
1986-07-01,32.3,17.0,24.65,1986,0.0,7
1986-08-01,28.5,14.8,21.65,1986,0.8,8
1986-09-01,25.9,16.5,21.2,1986,68.6,9
1986-10-01,22.9,13.7,18.3,1986,39.7,10
1986-11-01,17.4,9.2,13.3,1986,44.5,11
1986-12-01,13.7,6.6,10.15,1986,36.0,12
1987-01-01,12.5,5.4,8.95,1987,115.6,1
1987-02-01,13.7,6.4,10.05,1987,89.7,2
1987-03-01,18.4,9.5,13.95,1987,19.7,3
1987-04-01,18.9,10.2,14.55,1987,82.7,4
1987-05-01,23.2,12.1,17.65,1987,3.6,5
1987-06-01,27.9,14.6,21.25,1987,1.2,6
1987-07-01,30.6,17.3,23.95,1987,5.8,7
1987-08-01,30.3,17.7,24.0,1987,22.8,8
1987-09-01,30.3,18.9,24.6,1987,29.3,9
1987-10-01,18.1,11.5,14.8,1987,136.3,10
1987-11-01,16.1,9.5,12.8,1987,37.7,11
1987-12-01,14.2,9.0,11.6,1987,159.0,12
1988-01-01,12.7,7.3,10.0,1988,159.2,1
1988-02-01,13.1,6.3,9.7,1988,25.8,2
1988-03-01,18.2,8.3,13.25,1988,3.4,3
1988-04-01,17.8,9.5,13.65,1988,37.1,4
1988-05-01,19.6,11.1,15.35,1988,63.4,5
1988-06-01,23.0,13.9,18.45,1988,103.0,6
1988-07-01,28.7,15.6,22.15,1988,39.7,7
1988-08-01,30.5,15.9,23.2,1988,0.0,8
1988-09-01,30.2,16.9,23.55,1988,2.8,9
1988-10-01,22.1,13.1,17.6,1988,83.8,10
1988-11-01,17.1,11.0,14.05,1988,58.7,11
1988-12-01,13.9,6.0,9.95,1988,10.1,12
1989-01-01,13.8,5.9,9.85,1989,38.3,1
1989-02-01,15.2,7.7,11.45,1989,47.2,2
1989-03-01,18.3,8.6,13.45,1989,39.1,3
1989-04-01,15.7,7.8,11.75,1989,63.4,4
1989-05-01,23.2,13.1,18.15,1989,105.7,5
1989-06-01,28.0,15.3,21.65,1989,0.2,6
1989-07-01,33.5,18.9,26.2,1989,0.0,7
1989-08-01,29.8,17.5,23.65,1989,16.0,8
1989-09-01,27.2,15.7,21.45,1989,33.6,9
1989-10-01,23.5,14.9,19.2,1989,101.1,10
1989-11-01,16.0,10.4,13.2,1989,214.4,11
1989-12-01,14.0,9.4,11.7,1989,229.2,12
1990-01-01,12.4,6.1,9.25,1990,47.4,1
1990-02-01,16.2,8.2,12.2,1990,14.9,2
1990-03-01,17.9,8.6,13.25,1990,32.2,3
1990-04-01,16.8,8.2,12.5,1990,90.1,4
1990-05-01,23.5,12.6,18.05,1990,9.8,5
1990-06-01,26.0,13.9,19.95,1990,1.0,6
1990-07-01,32.5,18.0,25.25,1990,0.0,7
1990-08-01,32.0,17.8,24.9,1990,0.1,8
1990-09-01,27.7,16.0,21.85,1990,5.5,9
1990-10-01,20.1,12.8,16.45,1990,181.9,10
1990-11-01,15.6,8.1,11.85,1990,89.6,11
1990-12-01,11.6,6.2,8.9,1990,28.3,12
1991-01-01,12.1,5.2,8.65,1991,30.5,1
1991-02-01,11.7,4.7,8.2,1991,,2
1991-03-01,15.4,7.8,11.6,1991,,3
1991-04-01,18.0,8.3,13.15,1991,20.5,4
1991-05-01,24.2,11.8,18.0,1991,0.0,5
1991-06-01,28.4,14.1,21.25,1991,20.7,6
1991-07-01,31.3,17.9,24.6,1991,0.4,7
1991-08-01,32.2,18.7,25.45,1991,0.9,8
1991-09-01,28.1,16.9,22.5,1991,24.3,9
1991-10-01,19.7,11.1,15.4,1991,42.2,10
1991-11-01,16.2,8.5,12.35,1991,14.9,11
1991-12-01,14.1,7.0,10.55,1991,48.6,12
1992-01-01,11.7,3.2,7.45,1992,23.2,1
1992-02-01,14.7,6.0,10.35,1992,22.5,2
1992-03-01,18.9,8.1,13.5,1992,13.1,3
1992-04-01,20.2,9.4,14.8,1992,58.9,4
1992-05-01,24.2,13.2,18.7,1992,50.2,5
1992-06-01,22.6,12.6,17.6,1992,46.1,6
1992-07-01,32.2,16.9,24.55,1992,0.2,7
1992-08-01,30.9,18.2,24.55,1992,5.8,8
1992-09-01,27.0,13.9,20.45,1992,21.4,9
1992-10-01,18.3,10.7,14.5,1992,59.6,10
1992-11-01,17.9,10.2,14.05,1992,5.6,11
1992-12-01,13.0,7.3,10.15,1992,88.0,12
1993-01-01,13.5,5.3,9.4,1993,23.6,1
1993-02-01,14.4,6.2,10.3,1993,40.9,2
1993-03-01,16.6,7.4,12.0,1993,30.0,3
1993-04-01,17.0,8.1,12.55,1993,63.9,4
1993-05-01,18.7,10.2,14.45,1993,81.2,5
1993-06-01,25.4,14.7,20.05,1993,11.5,6
1993-07-01,31.7,16.9,24.3,1993,0.0,7
1993-08-01,29.5,16.5,23.0,1993,8.3,8
1993-09-01,22.5,13.3,17.9,1993,44.4,9
1993-10-01,17.4,10.2,13.8,1993,156.7,10
1993-11-01,15.1,8.6,11.85,1993,95.3,11
1993-12-01,13.1,6.3,9.7,1993,7.6,12
1994-01-01,12.5,5.3,8.9,1994,78.2,1
1994-02-01,13.2,5.9,9.55,1994,96.6,2
1994-03-01,19.7,9.5,14.6,1994,4.7,3
1994-04-01,18.5,8.1,13.3,1994,27.0,4
1994-05-01,20.5,11.3,15.9,1994,96.5,5
1994-06-01,28.1,15.0,21.55,1994,0.0,6
1994-07-01,29.8,14.6,22.2,1994,0.0,7
1994-08-01,29.9,15.7,22.8,1994,0.3,8
1994-09-01,24.9,14.0,19.45,1994,0.6,9
1994-10-01,21.2,13.2,17.2,1994,56.0,10
1994-11-01,17.8,10.6,14.2,1994,64.1,11
1994-12-01,14.1,7.7,10.9,1994,37.3,12
1995-01-01,13.4,7.0,10.2,1995,42.9,1
1995-02-01,14.8,7.9,11.35,1995,48.8,2
1995-03-01,18.3,8.9,13.6,1995,16.6,3
1995-04-01,23.2,7.7,15.45,1995,25.8,4
1995-05-01,26.5,12.0,19.25,1995,18.9,5
1995-06-01,29.0,13.8,21.4,1995,28.1,6
1995-07-01,33.1,16.6,24.85,1995,35.7,7
1995-08-01,33.5,16.8,25.15,1995,0.0,8
1995-09-01,26.2,13.8,20.0,1995,36.9,9
1995-10-01,26.2,13.4,19.8,1995,13.8,10
1995-11-01,18.2,11.3,14.75,1995,202.8,11
1995-12-01,14.5,9.0,11.75,1995,297.0,12
1996-01-01,12.6,7.9,10.25,1996,276.5,1
1996-02-01,12.1,5.5,8.8,1996,54.2,2
1996-03-01,15.8,8.6,12.2,1996,,3
1996-04-01,19.7,10.4,15.05,1996,34.0,4
1996-05-01,20.7,11.6,16.15,1996,110.1,5
1996-06-01,29.1,16.1,22.6,1996,0.0,6
1996-07-01,31.0,16.9,23.95,1996,1.7,7
1996-08-01,26.0,15.6,20.8,1996,0.0,8
1996-09-01,24.9,15.1,20.0,1996,41.9,9
1996-10-01,24.2,10.9,17.55,1996,36.8,10
1996-11-01,18.0,7.7,12.85,1996,59.5,11
1996-12-01,14.2,7.3,10.75,1996,232.7,12
1997-01-01,12.4,6.1,9.25,1997,139.3,1
1997-02-01,16.7,8.7,12.7,1997,3.6,2
1997-03-01,23.2,11.7,17.45,1997,0.0,3
1997-04-01,22.4,12.5,17.45,1997,38.3,4
1997-05-01,20.8,12.1,16.45,1997,102.9,5
1997-06-01,22.8,13.4,18.1,1997,36.2,6
1997-07-01,28.6,16.0,22.3,1997,8.0,7
1997-08-01,29.4,16.6,23.0,1997,74.0,8
1997-09-01,28.5,16.9,22.7,1997,21.8,9
1997-10-01,23.0,15.1,19.05,1997,127.8,10
1997-11-01,16.2,10.5,13.35,1997,245.4,11
1997-12-01,13.8,7.8,10.8,1997,148.5,12
1998-01-01,13.1,6.7,9.9,1998,36.1,1
1998-02-01,16.2,9.1,12.65,1998,62.6,2
1998-03-01,20.2,9.8,15.0,1998,13.6,3
1998-04-01,16.1,8.6,12.35,1998,48.6,4
1998-05-01,21.2,11.8,16.5,1998,118.2,5
1998-06-01,26.8,14.1,20.45,1998,15.7,6
1998-08-01,32.7,18.8,25.75,1998,0.0,8
1998-09-01,28.4,15.5,21.95,1998,54.0,9
1998-10-01,23.9,10.5,17.2,1998,7.0,10
1998-11-01,18.0,9.6,13.8,1998,10.3,11
1998-12-01,14.8,5.8,10.3,1998,17.9,12
1999-01-01,13.4,5.6,9.5,1999,58.6,1
1999-02-01,14.6,5.2,9.9,1999,16.1,2
1999-03-01,16.9,8.9,12.9,1999,84.1,3
1999-04-01,20.0,10.1,15.05,1999,31.8,4
1999-05-01,22.1,12.8,17.45,1999,43.7,5
1999-06-01,27.9,14.5,21.2,1999,0.1,6
1999-07-01,31.5,16.7,24.1,1999,0.0,7
1999-08-01,29.4,16.2,22.8,1999,10.1,8
1999-09-01,25.0,15.5,20.25,1999,76.8,9
1999-10-01,20.3,12.9,16.6,1999,162.1,10
1999-11-01,15.6,7.5,11.55,1999,20.4,11
1999-12-01,12.9,7.2,10.05,1999,39.9,12
2000-01-01,12.2,4.2,8.2,2000,4.5,1
2000-02-01,17.0,8.2,12.6,2000,9.5,2
2000-03-01,19.1,9.4,14.25,2000,22.3,3
2000-04-01,15.0,8.6,11.8,2000,153.6,4
2000-05-01,21.2,12.2,16.7,2000,75.2,5
2000-06-01,28.4,15.6,22.0,2000,1.2,6
2000-07-01,29.5,16.5,23.0,2000,2.6,7
2000-08-01,30.6,16.8,23.7,2000,0.5,8
2000-09-01,28.5,15.5,22.0,2000,7.5,9
2000-10-01,21.8,8.6,15.2,2000,38.9,10
2000-11-01,14.8,8.9,11.85,2000,143.0,11
2000-12-01,13.6,8.3,10.95,2000,248.2,12
2001-01-01,12.6,6.9,9.75,2001,124.9,1
2001-02-01,15.1,7.8,11.45,2001,101.2,2
2001-03-01,21.8,11.8,16.8,2001,39.7,3
2001-04-01,19.5,9.7,14.6,2001,3.3,4
2001-05-01,21.8,11.8,16.8,2001,39.7,5
2001-06-01,28.9,15.0,21.95,2001,15.0,6
2001-07-01,28.9,15.4,22.15,2001,0.8,7
2001-08-01,30.3,16.7,23.5,2001,0.2,8
2001-09-01,27.8,15.6,21.7,2001,70.2,9
2001-10-01,21.4,14.3,17.85,2001,85.6,10
2001-11-01,15.8,8.1,11.95,2001,34.9,11
2001-12-01,12.1,5.5,8.8,2001,28.0,12
2002-01-01,14.3,7.1,10.7,2002,61.9,1
2002-02-01,16.1,7.3,11.7,2002,24.4,2
2002-03-01,17.5,9.3,13.4,2002,101.6,3
2002-04-01,19.2,9.4,14.3,2002,49.9,4
2002-05-01,21.0,10.6,15.8,2002,20.2,5
2002-06-01,27.6,13.8,20.7,2002,6.0,6
2002-07-01,31.6,15.8,23.7,2002,0.9,7
2002-08-01,29.6,15.7,22.65,2002,5.8,8
2002-09-01,24.4,15.5,19.95,2002,84.0,9
2002-10-01,21.4,13.9,17.65,2002,40.2,10
2002-11-01,16.1,9.8,12.95,2002,115.7,11
2002-12-01,14.2,8.5,11.35,2002,137.0,12
2003-01-01,12.8,5.8,9.3,2003,96.8,1
2003-02-01,12.8,5.7,9.25,2003,60.1,2
2003-03-01,17.6,9.6,13.6,2003,50.7,3
2003-04-01,18.1,9.7,13.9,2003,71.5,4
2003-05-01,24.8,12.8,18.8,2003,8.2,5
2003-06-01,29.5,15.7,22.6,2003,3.4,6
2003-07-01,28.6,15.0,21.8,2003,2.3,7
2003-08-01,33.3,19.0,26.15,2003,0.2,8
2003-09-01,28.7,17.3,23.0,2003,9.2,9
2003-10-01,20.1,12.9,16.5,2003,125.4,10
2003-11-01,15.9,10.1,13.0,2003,64.0,11
2003-12-01,13.2,6.6,9.9,2003,50.9,12
2004-01-01,13.9,7.2,10.55,2004,45.4,1
2004-02-01,14.6,6.8,10.7,2004,64.8,2
2004-03-01,16.0,7.1,11.55,2004,25.2,3
2004-04-01,19.8,9.5,14.65,2004,25.0,4
2004-05-01,22.0,11.4,16.7,2004,23.3,5
2004-06-01,32.6,17.4,25.0,2004,0.0,6
2004-07-01,32.6,16.6,24.6,2004,0.0,7
2004-08-01,30.8,16.9,23.85,2004,8.8,8
2004-09-01,29.4,16.0,22.7,2004,15.5,9
2004-10-01,22.5,12.9,17.7,2004,161.3,10
2004-11-01,17.5,7.7,12.6,2004,19.5,11
2004-12-01,13.4,5.5,9.45,2004,20.1,12
2005-02-01,13.5,3.0,8.25,2005,1.5,2
2005-03-01,15.5,6.5,11.0,2005,40.5,3
2005-04-01,20.2,10.1,15.15,2005,8.5,4
2005-05-01,23.9,12.8,18.35,2005,28.1,5
2005-06-01,30.2,16.9,23.55,2005,2.4,6
2005-07-01,31.1,16.9,24.0,2005,0.3,7
2005-08-01,33.1,19.5,26.3,2005,0.9,8
2005-09-01,28.2,16.2,22.2,2005,1.2,9
2005-10-01,22.6,14.5,18.55,2005,163.3,10
2005-11-01,15.0,7.9,11.45,2005,45.6,11
2005-12-01,13.0,6.1,9.55,2005,56.6,12
2006-01-01,11.5,4.5,8.0,2006,19.9,1
2006-02-01,13.1,5.5,9.3,2006,48.8,2
2006-03-01,15.8,8.7,12.25,2006,97.7,3
2006-04-01,19.7,10.9,15.3,2006,52.6,4
2006-05-01,25.2,13.3,19.25,2006,0.0,5
2006-06-01,27.7,15.3,21.5,2006,32.0,6
2006-07-01,31.9,17.9,24.9,2006,0.4,7
2006-08-01,32.3,18.4,25.35,2006,31.7,8
2006-09-01,28.7,16.5,22.6,2006,38.1,9
2006-10-01,22.3,14.7,18.5,2006,199.8,10
2006-11-01,18.0,12.1,15.05,2006,144.2,11
2006-12-01,13.1,6.0,9.55,2006,39.0,12
2007-01-01,13.1,5.3,9.2,2007,12.2,1
2007-02-01,14.2,7.8,11.0,2007,99.9,2
2007-03-01,16.7,7.6,12.15,2007,9.7,3
2007-04-01,18.5,9.7,14.1,2007,38.4,4
2007-05-01,21.9,12.1,17.0,2007,60.7,5
2007-06-01,24.9,14.1,19.5,2007,41.7,6
2007-07-01,30.2,16.0,23.1,2007,0.6,7
2007-08-01,30.4,17.8,24.1,2007,3.0,8
2007-09-01,28.0,16.2,22.1,2007,26.3,9
2007-10-01,22.6,13.8,18.2,2007,61.6,10
2007-11-01,18.5,9.1,13.8,2007,43.0,11
2007-12-01,13.8,6.0,9.9,2007,6.7,12
2008-01-01,12.9,6.8,9.85,2008,55.6,1
2008-02-01,16.3,8.8,12.55,2008,63.2,2
2008-03-01,16.6,7.7,12.15,2008,5.6,3
2008-04-01,19.6,10.8,15.2,2008,142.7,4
2008-06-01,29.2,15.8,22.5,2008,2.5,6
2008-07-01,29.2,15.9,22.55,2008,0.1,7
2008-08-01,29.5,15.6,22.55,2008,0.3,8
2008-09-01,25.6,14.9,20.25,2008,9.3,9
